0,NUMBER OF WEAPON SLOTS LEFT: 4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,1,,1,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1
0,NAME,,,CORE,,,,,,,,,,,,,,,,,,,TYPE,,,,,,,Level,,,,,Damage,,,,,,Ammo,,,,,,,,,,,,Speed,,,,,,,,Area Of Effect,,,,,,Accuracy,,,,,,,,,,,,Ammo Effects,,,,,,,,,Lock On,,,,,,,,,,,,,,,Energy,,,,,,Description,,,,,,,,,,,,Misc,,,,,,,,,,,,Secondary,,,,,,,,,,,,,,,,,,,,Melee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombing Plan,,,,,,Vehicle Core Stats,,,,,,,,,,,,,,,,,,,,,,TRACKS MOBILITY,,,,,,WHEELED MOBILITY,,,,HELICOPTER MOBILITY,,,,,,,CRAWLER MOBILITY,,,,,,M  E  C  H       M  O  B  I  L  I  T  Y,,,,,,,,,,,,,,,,,,,,,,Indexes,,,,,,,,,,,,,,,Resources,,,,,,,,,,Additional Calculations,,,,,,ROUNDINGS,,,,,,,,,,,,,,,,,,,,,,Cosmetic,,,,,,,,UI ORDERING,,,,
0,ID,NewName,DamagePerHit,sDPSMultiplier,FireCount,FireHits,BurstCount,AmmoCount,ReloadTime,AttackInterval,BurstInterval,Target Projectile Speed,Range,Real Accuracy (Screen Circle Diameter),Real Fire Spread Width,ZoomFactor,GravityFactor,TargetAoE,Piercing?,ProjectileLifetimeSetting,SpreadType,SecondaryFireType?,Catagory,Type,OldID,OldName,NewBase,Working,,Level,OldLevel,LevelScaling,Obtainable Type,Difficulty Obtainable,DPSStatTarget,Old Damage,sDPSTarget,DamagePerSecondBeforeReload/Recharge(DPS),SustainedDamagePerSecond(sDPS),TotalDamagePerShot(AssumingNoMisses),StartingReloadFactor,AmmoClass,FreePassiveReload,CreditReload,CreditReloadTime(Seconds),ResourceSpentPerAttack,AmmoSize,AmmoLifetime,ReloadType,RealReload(Seconds),TotalDamageBeforeReload/Recharge,AttackTimeBeforeReload/Recharge,HitImpulseAdjust,RealProjectileSpeed(m/s),RealAttacksPerSecond,RealBurstRate,BurstTime,AveragedRealFireRate,AveragedAttackSpeedIncludingReloads,AmmoSpeed,RealExplosionType,AreaOfEffect,ExplosionType,Damage-To-AreaScore,sDPS-To-AreaScore,"Area Effected Per Second
(Metres squared, no overlap)",VectorSetting,FireVectorX,FireVectorZ,FireVectorY,AmmoHitboxAdjustment,MovementInheritance,FireSpreadWidth,AccuracyReduction,LightningInitalNoise,LightningCurveNoise,LightningRandomVelocity,LightningModifier,SplendorSize,SplendorSpreadH,SplendorSpreadV,SplendorSpreadVOffset,LightningBounceFactor,RealSplendorSpeed(m/s),SplendorLifetime,SplendorSpeed,RealSplendorLifetime(Seconds),LockOnAngleH,LockOnAngleV,LockOnFailedTime,LockOnHoldTime,LockOnRange,LockOnTargetType,LockOnTime,LockOnActive,LockOnAutoTimeOut,LockOnDistributionType,Total Locks,Averaged Lock & Fire Rate,Real Lock On Time (Seconds),Attack Time Including Lock On,Locks Per Second,TargetEnergyConsumptionPerReload,EnergyChargeRequirement,Energy Draw Per Second,FireTimeUntillEmergencyRecharge,DamagetoEnergyEfficiency,sDPSIncludingEmergencyRecharge,Description,PersonalisedDirection,PersonalisedCatagory,PersonalisedVariety,PersonalisedTier,Cat,Var,Tier,ShowDPS?,ShowSDPS?,JapaneseName,ChineseName,Detector?,Healing?,Timer?,Duplicate?,NewCategory,DuplicateCategory,DupeID,DupeBase,OfficalDupeSoldier,OfficalDupeCat,UnlockState,CategoryID,SecondaryShotAoE,SecondaryAmmoCount,SecondaryShotCount,SecondaryProjectileInterval,SecondarySpreadAngle,SecondarySpreadTypeFlag,SummonLeadTime,FuseTime,SecondaryProjectileSpeed,SecondaryProjectileAcceleration,SecondaryProjectileSize,SecondaryProjectileLifetime,SecondaryTurnSpeed,SecondaryLockTime,SecondaryLockRange,SecondaryLockNumber,SecondarySearchRange,SecondaryDuration,SecondaryEngineIgniteDelay,SecondaryFlyStraightTime,DamageTakenMultiplier,NumOfAttacks,AttackOneBaseFrames,AttackTwoBaseFrames,AttackThreeBaseFrames,AttackOneAnimationType,AttackOneAnimationSpeedMult,AttackOneChargeFrames,AttackOneDamageMult,AttackOneAmmoSizeMult,AttackOneAmmoLifeMult,AttackTwoAnimationType,AttackTwoAnimationSpeedMult,AttackTwoChargeFrames,AttackTwoDamageMult,AttackTwoFireCount,AttackTwoAmmoSizeMult,AttackTwoAmmoLifeMult,AttackTwoFireAngle,AttackTwoFireSpread,AttackThreeAnimationType,AttackThreeAnimationSpeedMult,AttackThreeChargeFrames,AttackThreeDamageMult,AttackThreeFireCount,AttackThreeAmmoSizeMult,AttackThreeAmmoLifeMult,AttackThreeFireAngle,AttackThreeFireSpread,FinalAttackOneFrames,FinalAttackTwoFrames,FinalAttackThreeFrames,FinalAttackOneDamage,FinalAttackOneRange,FinalAttackTwoDamage,FinalAttackTwoRange,FinalAttackThreeDamage,FinalAttackThreeRange,BombingPlanPlaneCount,BombingPlanPlaneHeight,BombingPlanPlaneSpeed,BombingPlanPlaneInterval,BombingPlanDropDistance,BombingPlanInitialUpwardSpeed,HP Modifier,HP Rounding,BaseHP,HPClass,TargetHP,HPmult,HPResult,Damage Modifer,Number of Weapon Hardpoints,Maximum Crew,Weapons To Crew Ratio,DMGmult,VType,MobilityType,Vehicle Base,Vbase,VWepBase1,VWepBase2,VWepBase3,VWepBase4,VWepBase5,VWepBase6,TankGrip,TankAcc,TankWeight,TankTurnSpeed,TankTurnFriction,TankSuspension,WheelGrip,WheelWeight,WheelAccFriction,WheelAcc,HeliMaxSpeedH,HeliAccH,HeliYawMaxSpeed,HeliYawAcc,HeliAccV,HeliMaxTilt,HeliTiltSpeed,CrawlSpeed,CrawlTurnSpeed,CrawlJumpAniSpeed,CrawlJumpAcc,CrawlJumpAngle,CrawlDodgeAniSpeed,MechMaxSpeed,MechAcc,MechLegTurnRate,MechLegTurnAcc,MechJumpHeight,MechJumpAniSpeed,MechJumpAngle,MechThrusterDuration,MechThrusterStrength,MechThrusterDelay,MechUpperTurnRate,MechUpperTurnAcc,MechUpperTurnFriction,MechLeftArmTurnRate,MechLeftArmTurnAcc,MechLeftArmTurnFriction,MechRightArmTurnRate,MechRightArmTurnAcc,MechRightArmTurnFriction,MechMiddleTurnRate,MechMiddleTurnAcc,MechMiddleTurnFriction,IndexValue1,Index1_1,Index1_2,IndexValue2,Index2_1,Index2_2,IndexValue3,Index3_1,Index3_2,IndexValue4,Index4_1,Index4_2,IndexValue5,Index5_1,Index5_2,Res0,Res1,Res2,Res3,Res4,Res5,Res6,Res7,Res8,Res9,Real Total Ammo,Real Fire Rate,Real Fire Shot Count,Real Fire Hit Count,Real Reload Time,Real Fire Time Before Reload,DamageR,FireCountR,FireHitsR,BurstCountR,AmmoCountR,SecondaryShotAoER,SecondaryAmmoCountR,SecondaryShotCountR,SecondaryProjectileIntervalR,SecondaryProjectileSpeedR,SecondaryTurnSpeedR,SecondarySearchRangeR,RealSplendorSpeed(m/s)R,ReloadTimeR,AttackIntervalR,BurstIntervalR,Target Projectile SpeedR,RangeR,TargetAoER,Real Accuracy (Screen Circle Diameter)R,GravityFactorR,Real Fire Spread WidthR,ColourSetting,AmmoColourR,AmmoColourG,AmmoColourB,AmmoColourAlpha,ReloadAnimation,BaseAnimation,ChangeAnimation,PlaceAfter,PlaceBefore,NewID,Soldier,OfficialCat
1,Weapon165,EW03 Spread Grenade FB,210,25.00%,40,1,1,4,1800,120,0,50,200,25,25,0,2,8,0,Ballistic Range,3,0,Special Weapons (Ranger),Cluster Grenade Prototype,Weapon165,Burst Firecracker,,,,90,55,90,Obtainable,Inferno,Primary,,875,4200,884.2105263,8400,1,Default,FALSE,FALSE,N/A,1,1,3600,0,30,33600,8,0.05,50,0.5,N/A,0,0.5,0.1052631579,0.8333333333,Normal,8,0,253.3380316,1066.686449,21.16441367,Default,0,0,1,1,0.5,0.2181661565,0.2181661565,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 210x40|     Fire Rate: 0.5/sec|     Ammo Capacity: 4|     Reload: 0.5sec|     Accuracy: 25 Degrees Spread|     Range: Ballistic|     Projectile Speed: 50m/s|     Blast Area: Radius 8m||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,EW03スプレッドグレネードFB,EW03传播手榴弹FB,0,No,No,No,5,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,40,1,30,8,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,NewWep1341,END,1342,ranger,special
1,Weapon166,P70 Bound Gun,25,100.00%,1,1,1,30,210,5,0,300,150,6,0,0,3,0,0,Ballistic Range,0,0,Special Weapons (Ranger),Ricochet Machine Gun,Weapon166,P78 Bound Gun,,P70,,1,3,1,Obtainable,Normal,Primary,,118.3,300,125,25,1,Default,FALSE,FALSE,N/A,1,0.1,3600,0,3.5,750,2.5,0.05,300,12,N/A,0,12,5,5,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.05235987756,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 25|     Fire Rate: 12/sec|     Ammo Capacity: 30|     Reload: 12sec|     Accuracy: 6 Degrees Spread|     Range: Ballistic|     Projectile Speed: 300m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P70バウンドガン,P70绑定枪,0,No,No,No,0,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12,1,1,3.5,2.5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,FIRST,Weapon167,1343,ranger,special
1,Weapon167,P74 Bound Gun,75,100.00%,1,1,1,40,200,5,0,340,180,5.75,0,0,3,0,0,Ballistic Range,0,0,Special Weapons (Ranger),Ricochet Machine Gun,Weapon167,P79 Bound Gun,,P74,,26,10,26,Obtainable,Hard,Primary,,455,900,450,75,1,Default,FALSE,FALSE,N/A,1,0.1,3600,0,3.333333333,3000,3.333333333,0.05,340,12,N/A,0,12,6,5.666666667,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.05017821599,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 75|     Fire Rate: 12/sec|     Ammo Capacity: 40|     Reload: 12sec|     Accuracy: 5.75 Degrees Spread|     Range: Ballistic|     Projectile Speed: 340m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P74バウンドガン,P74绑定枪,0,No,No,No,0,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,1,1,3.333333333,3.333333333,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,Weapon166,Weapon168,1344,ranger,special
1,Weapon168,P78 Bound Gun,135,100.00%,1,1,1,50,190,5,0,380,220,5.25,0,0,3,0,0,Ballistic Range,0,0,Special Weapons (Ranger),Ricochet Machine Gun,Weapon168,P80 Bound Gun,,P78,,51,33,51,Obtainable,Hardest,Primary,,910,1620,920.4545455,135,1,Default,FALSE,FALSE,N/A,1,0.1,3600,0,3.166666667,6750,4.166666667,0.05,380,12,N/A,0,12,6.818181818,6.333333333,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.04581489286,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 135|     Fire Rate: 12/sec|     Ammo Capacity: 50|     Reload: 12sec|     Accuracy: 5.25 Degrees Spread|     Range: Ballistic|     Projectile Speed: 380m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P78バウンドガン,P78绑定枪,0,No,No,No,0,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,12,1,1,3.166666667,4.166666667,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,Weapon167,Weapon169,1345,ranger,special
1,Weapon169,P90X Bound Gun,465,100.00%,1,1,1,60,180,5,0,425,250,5,0,0,3,0,0,Ballistic Range,0,0,Special Weapons (Ranger),Ricochet Machine Gun,Weapon169,P89 Bound Gun,,P90X,,90,58,90,Obtainable,Inferno,Primary,,3500,5580,3487.5,465,1,Default,FALSE,FALSE,N/A,1,0.1,3600,0,3,27900,5,0.05,425,12,N/A,0,12,7.5,7.083333333,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.0436332313,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 465|     Fire Rate: 12/sec|     Ammo Capacity: 60|     Reload: 12sec|     Accuracy: 5 Degrees Spread|     Range: Ballistic|     Projectile Speed: 425m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P90Xガンバウンド,P90X绑定枪,0,No,No,No,0,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,12,1,1,3,5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,Weapon168,END,1346,ranger,special
1,NewWep1347,P120 Bound Shot,55,150.00%,8,1,1,3,158,30,0,200,100,20,0,0,6,0,0,Literal Range,0,0,Special Weapons (Ranger),Ricochet Shotgun,,,Weapon170,P120,,8,73,8,Obtainable,Normal,Primary,,317.1,880,319.3548387,440,1,Default,FALSE,FALSE,N/A,1,0.6,30,0,2.633333333,1320,1.5,0.05,200,2,N/A,0,2,0.7258064516,3.333333333,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.1745329252,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 55x8|     Fire Rate: 2/sec|     Ammo Capacity: 3|     Reload: 2sec|     Accuracy: 20 Degrees Spread|     Range: 100m|     Projectile Speed: 200m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P120バウンドショット,P120束缚射击,0,No,No,No,1,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,1,2.633333333,1.5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,FIRST,NewWep1348,1347,ranger,special
1,NewWep1348,P121 Bound Shot,100,150.00%,9,1,1,5,158,30,0,240,120,20,0,0,6,0,0,Literal Range,0,0,Special Weapons (Ranger),Ricochet Shotgun,,,Weapon170,P121,,33,73,33,Obtainable,Hard,Primary,,866.25,1800,876.6233766,900,1,Default,FALSE,FALSE,N/A,1,0.6,30,0,2.633333333,4500,2.5,0.05,240,2,N/A,0,2,0.974025974,4,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.1745329252,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 100x9|     Fire Rate: 2/sec|     Ammo Capacity: 5|     Reload: 2sec|     Accuracy: 20 Degrees Spread|     Range: 120m|     Projectile Speed: 240m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P121バウンドショット,P121束缚射击,0,No,No,No,1,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,1,2.633333333,2.5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,NewWep1347,NewWep1349,1348,ranger,special
1,NewWep1349,P122 Bound Shot,160,150.00%,11,1,1,5,158,30,0,280,130,20,0,0,6,0,0,Literal Range,0,0,Special Weapons (Ranger),Ricochet Shotgun,,,Weapon170,P122,,58,73,58,Obtainable,Hardest,Primary,,1732.5,3520,1714.285714,1760,1,Default,FALSE,FALSE,N/A,1,0.6,28,0,2.633333333,8800,2.5,0.05,280,2,N/A,0,2,0.974025974,4.666666667,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.1745329252,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 160x11|     Fire Rate: 2/sec|     Ammo Capacity: 5|     Reload: 2sec|     Accuracy: 20 Degrees Spread|     Range: 130m|     Projectile Speed: 280m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P122バウンドショット,P122束缚射击,0,No,No,No,1,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,11,1,2.633333333,2.5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,NewWep1348,Weapon170,1349,ranger,special
1,Weapon170,P140X Bound Shot,450,150.00%,12,1,1,5,158,30,0,325,150,20,0,0,6,0,0,Literal Range,0,0,Special Weapons (Ranger),Ricochet Shotgun,Weapon170,PX50 Bound Shot,,P140X,,90,73,90,Obtainable,Inferno,Primary,,5250,10800,5259.74026,5400,1,Default,FALSE,FALSE,N/A,1,0.6,28,0,2.633333333,27000,2.5,0.05,325,2,N/A,0,2,0.974025974,5.416666667,Normal,0,0,0,0,N/A,Default,0,0,1,1,0.2,0,0.1745329252,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,-1,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: 450x12|     Fire Rate: 2/sec|     Ammo Capacity: 5|     Reload: 2sec|     Accuracy: 20 Degrees Spread|     Range: 150m|     Projectile Speed: 325m/s||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,P140Xバウンドショット,P140X束缚射击,0,No,No,No,1,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,12,1,2.633333333,2.5,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,NewWep1349,END,1350,ranger,special
1,Weapon171,Reverser Prototype,-1.5,5.00%,1,1,1,7560,28800,1,0,60,40,6,0,0,0,0,1,Literal Range,0,0,Special Weapons (Ranger),Battlefield Wound Treatment,Weapon171,Proto Reverser,,,,0,0,0,Obtainable,Normal,Primary,,5.25,-90,-18.71287129,-1.5,1,Default,TRUE,FALSE,N/A,1,0.45,40,1,480,-11340,126,0.01,60,60,N/A,0,60,12.47524752,1,Normal,0,0,0,0,N/A,Default,0,0,1,10,0.5,0,0.05235987756,,,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,0.0001,N/A,N/A,N/A,N/A,<font face=%dq%$FixedFont%dq% color=%dq%#ffffff%dq%>     Damage Per Shot: -1.5|     Fire Rate: 60/sec|     Ammo Capacity: 7560|     Reload: 60sec|     Accuracy: 6 Degrees Spread|     Range: 40m|     Projectile Speed: 60m/s|     Pierces Enemies||<font face=%dq%$NormalFont%dq% color=%dq%#80c3f5%dq%>|This version is a direct-to-manufacture model based on the original prototype.  While unrefined compared to later models it is cheap to build en mass and has a proven record against the Giant Insects 8 years ago.,,,,,Cat 1,Var 0,BT,No,No,逆転プロトタイプ,反向原型,0,Yes,No,No,6,0,N/A,N/A,N/A,N/A,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7560,60,1,1,480,126,5,1,1,1,5,0.25,1,1,1,0.00000001,0.00000001,1,25,5,1,1,10,10,1,0.25,0.1,0.25,Default,Default,Default,Default,Default,Default,Default,Default,FIRST,NewWep1352,1351,ranger,special
